duong_di_1 = [[
-1599.4973,65.9532,3.5542,108.3970,1677.85,VEHICLE,0,0
-1600.2942,65.6705,3.5523,108.7328,1687.30,VEHICLE,0,0
-1601.0919,65.3662,3.5525,109.4924,1691.73,VEHICLE,0,0
-1601.8809,65.0404,3.5533,110.6039,1693.78,VEHICLE,0,0
-1602.6626,64.6874,3.5518,112.0072,1702.89,VEHICLE,0,0
-1603.4440,64.3015,3.5499,113.6592,1720.26,VEHICLE,0,0
-1604.2230,63.9091,3.5483,115.0236,1743.67,VEHICLE,0,0
-1605.0104,63.5104,3.5473,115.8766,1765.02,VEHICLE,0,0
-1605.8088,63.1033,3.5468,116.3684,1785.02,VEHICLE,0,0
-1606.6135,62.6908,3.5466,116.6419,1804.44,VEHICLE,0,0
-1607.4274,62.2721,3.5467,116.7944,1823.71,VEHICLE,0,0
-1608.2565,61.8444,3.5468,116.8800,1843.07,VEHICLE,0,0
-1609.0885,61.4146,3.5470,116.9269,1862.24,VEHICLE,0,0
-1609.9268,60.9814,3.5472,116.9524,1881.32,VEHICLE,0,0
-1610.7725,60.5447,3.5474,116.9662,1900.35,VEHICLE,0,0
-1611.6288,60.1032,3.5475,116.9737,1919.39,VEHICLE,0,0
-1612.4960,59.6568,3.5475,116.9779,1938.45,VEHICLE,0,0
-1613.3694,59.2083,3.5476,116.9805,1957.40,VEHICLE,0,0
-1614.2522,58.7559,3.5476,116.9823,1976.34,VEHICLE,0,0
-1615.1439,58.3002,3.5476,116.9838,1990.30,VEHICLE,0,0
-1616.0372,57.8447,3.5475,116.9852,2000.88,VEHICLE,0,0
-1616.9387,57.3857,3.5475,116.9877,2011.68,VEHICLE,0,0
-1617.8444,56.9252,3.5477,116.9897,2022.55,VEHICLE,0,0
-1618.7572,56.4498,3.5480,117.1550,2030.55,VEHICLE,0,0
-1619.6537,55.9593,3.5483,117.7571,2033.47,VEHICLE,0,0
-1620.5496,55.4418,3.5486,118.7178,2033.97,VEHICLE,0,0
